x-axis,1
second,Volt
 -5.000000000000e+00, -6.73568e-01
 -4.994880000000e+00, -7.13769e-01
 -4.989760000000e+00, -6.73568e-01
 -4.984640000000e+00, -7.13769e-01
 -4.979520000000e+00, -6.73568e-01
 -4.974400000000e+00, -6.73568e-01
 -4.969280000000e+00, -6.73568e-01
 -4.964160000000e+00, -6.33367e-01
 -4.959040000000e+00, -6.33367e-01
 -4.953920000000e+00, -6.73568e-01
 -4.948800000000e+00, -6.33367e-01
 -4.943680000000e+00, -6.33367e-01
 -4.938560000000e+00, -6.33367e-01
 -4.933440000000e+00, -5.93166e-01
 -4.928320000000e+00, -5.93166e-01
 -4.923200000000e+00, -5.93166e-01
 -4.918080000000e+00, -5.93166e-01
 -4.912960000000e+00, -6.33367e-01
 -4.907840000000e+00, -6.33367e-01
 -4.902720000000e+00, -5.93166e-01
 -4.897600000000e+00, -5.93166e-01
 -4.892480000000e+00, -6.33367e-01
 -4.887360000000e+00, -5.52965e-01
 -4.882240000000e+00, -5.93166e-01
 -4.877120000000e+00, -5.93166e-01
 -4.872000000000e+00, -5.52965e-01
 -4.866880000000e+00, -5.52965e-01
 -4.861760000000e+00, -5.52965e-01
 -4.856640000000e+00, -5.93166e-01
 -4.851520000000e+00, -5.52965e-01
 -4.846400000000e+00, -5.12764e-01
 -4.841280000000e+00, -5.52965e-01
 -4.836160000000e+00, -5.52965e-01
 -4.831040000000e+00, -5.52965e-01
 -4.825920000000e+00, -5.52965e-01
 -4.820800000000e+00, -5.12764e-01
 -4.815680000000e+00, -5.12764e-01
 -4.810560000000e+00, -5.12764e-01
 -4.805440000000e+00, -5.52965e-01
 -4.800320000000e+00, -5.12764e-01
 -4.795200000000e+00, -5.12764e-01
 -4.790080000000e+00, -5.12764e-01
 -4.784960000000e+00, -5.52965e-01
 -4.779840000000e+00, -5.12764e-01
 -4.774720000000e+00, -5.12764e-01
 -4.769600000000e+00, -5.12764e-01
 -4.764480000000e+00, -5.12764e-01
 -4.759360000000e+00, -5.12764e-01
 -4.754240000000e+00, -5.12764e-01
 -4.749120000000e+00, -5.12764e-01
 -4.744000000000e+00, -5.12764e-01
 -4.738880000000e+00, -4.72563e-01
 -4.733760000000e+00, -5.12764e-01
 -4.728640000000e+00, -5.12764e-01
 -4.723520000000e+00, -5.52965e-01
 -4.718400000000e+00, -4.72563e-01
 -4.713280000000e+00, -5.12764e-01
 -4.708160000000e+00, -5.12764e-01
 -4.703040000000e+00, -5.12764e-01
 -4.697920000000e+00, -5.12764e-01
 -4.692800000000e+00, -4.72563e-01
 -4.687680000000e+00, -5.12764e-01
 -4.682560000000e+00, -5.12764e-01
 -4.677440000000e+00, -5.12764e-01
 -4.672320000000e+00, -4.72563e-01
 -4.667200000000e+00, -5.12764e-01
 -4.662080000000e+00, -4.72563e-01
 -4.656960000000e+00, -5.12764e-01
 -4.651840000000e+00, -4.72563e-01
 -4.646720000000e+00, -5.52965e-01
 -4.641600000000e+00, -5.12764e-01
 -4.636480000000e+00, -4.72563e-01
 -4.631360000000e+00, -4.72563e-01
 -4.626240000000e+00, -4.72563e-01
 -4.621120000000e+00, -4.72563e-01
 -4.616000000000e+00, -4.72563e-01
 -4.610880000000e+00, -4.72563e-01
 -4.605760000000e+00, -4.72563e-01
 -4.600640000000e+00, -4.72563e-01
 -4.595520000000e+00, -4.32362e-01
 -4.590400000000e+00, -4.32362e-01
 -4.585280000000e+00, -4.72563e-01
 -4.580160000000e+00, -4.32362e-01
 -4.575040000000e+00, -4.32362e-01
 -4.569920000000e+00, -5.12764e-01
 -4.564800000000e+00, -4.72563e-01
 -4.559680000000e+00, -4.32362e-01
 -4.554560000000e+00, -4.72563e-01
 -4.549440000000e+00, -4.72563e-01
 -4.544320000000e+00, -4.32362e-01
 -4.539200000000e+00, -4.32362e-01
 -4.534080000000e+00, -4.72563e-01
 -4.528960000000e+00, -4.32362e-01
 -4.523840000000e+00, -4.72563e-01
 -4.518720000000e+00, -4.32362e-01
 -4.513600000000e+00, -4.32362e-01
 -4.508480000000e+00, -4.32362e-01
 -4.503360000000e+00, -4.32362e-01
 -4.498240000000e+00, -4.72563e-01
 -4.493120000000e+00, -4.32362e-01
 -4.488000000000e+00, -4.72563e-01
 -4.482880000000e+00, -4.32362e-01
 -4.477760000000e+00, -4.32362e-01
 -4.472640000000e+00, -4.32362e-01
 -4.467520000000e+00, -4.32362e-01
 -4.462400000000e+00, -4.32362e-01
 -4.457280000000e+00, -4.72563e-01
 -4.452160000000e+00, -4.72563e-01
 -4.447040000000e+00, -4.32362e-01
 -4.441920000000e+00, -3.92161e-01
 -4.436800000000e+00, -4.32362e-01
 -4.431680000000e+00, -4.32362e-01
 -4.426560000000e+00, -4.32362e-01
 -4.421440000000e+00, -4.32362e-01
 -4.416320000000e+00, -4.32362e-01
 -4.411200000000e+00, -4.32362e-01
 -4.406080000000e+00, -4.32362e-01
 -4.400960000000e+00, -4.32362e-01
 -4.395840000000e+00, -3.92161e-01
 -4.390720000000e+00, -4.32362e-01
 -4.385600000000e+00, -4.32362e-01
 -4.380480000000e+00, -4.32362e-01
 -4.375360000000e+00, -4.32362e-01
 -4.370240000000e+00, -4.32362e-01
 -4.365120000000e+00, -3.92161e-01
 -4.360000000000e+00, -3.92161e-01
 -4.354880000000e+00, -4.72563e-01
 -4.349760000000e+00, -4.32362e-01
 -4.344640000000e+00, -4.32362e-01
 -4.339520000000e+00, -4.32362e-01
 -4.334400000000e+00, -4.32362e-01
 -4.329280000000e+00, -3.92161e-01
 -4.324160000000e+00, -4.32362e-01
 -4.319040000000e+00, -4.32362e-01
 -4.313920000000e+00, -4.72563e-01
 -4.308800000000e+00, -3.92161e-01
 -4.303680000000e+00, -4.32362e-01
 -4.298560000000e+00, -3.92161e-01
 -4.293440000000e+00, -4.32362e-01
 -4.288320000000e+00, -4.32362e-01
 -4.283200000000e+00, -4.32362e-01
 -4.278080000000e+00, -4.32362e-01
 -4.272960000000e+00,  1.05508e+00
 -4.267840000000e+00,  1.05508e+00
 -4.262720000000e+00,  1.01487e+00
 -4.257600000000e+00,  1.01487e+00
 -4.252480000000e+00,  9.34472e-01
 -4.247360000000e+00,  9.74673e-01
 -4.242240000000e+00,  9.34472e-01
 -4.237120000000e+00,  8.94271e-01
 -4.232000000000e+00,  8.13869e-01
 -4.226880000000e+00,  8.54070e-01
 -4.221760000000e+00,  8.54070e-01
 -4.216640000000e+00,  8.13869e-01
